Extracted
Child: Mlina; Parent: Malina
Child: Amam; Parent: Je
Child: Plina; Parent: Plama
Child: Ioio; Parent: świecący się kogut
Child: Ioio; Parent: świecący się kogut
Child: Ioio; Parent: świecący się kogut
Child: Osa; Parent: Osa
Child: Halo; Parent: Halo
Child: Paho; Parent: Telefon
Child: Kaly; Parent: Okulary
Child: Budzik ; Parent: Budzik
Child: Bala; Parent: Brama
Child: Biszko; Parent: Blisko 
Child: Dyda; Parent: Wydra
Child: Ogo; Parent: Ogon
Child: Pala; Parent: Plama
Child: Popatrz; Parent: Popatrz
Child: Wiórka; Parent: Wiewiórka 
Child: Puśka; Parent: Poduszka
Child: Bieski; Parent: Niebieski
Child: Żółty ; Parent: Żółty 
Child: Dudusiu; Parent: Dudusiu
Child: Goga; Parent: Noga
Child: Kocyk; Parent: Kocyk
Child: Buty; Parent: Buty
Child: Umyć ; Parent: Umyć 
Child: Paski; Parent: Paski
Child: Kółka; Parent: Kółka
Child: Myje się ; Parent: Myje się 
Child: Siusiu; Parent: Siusiu
Child: Kucz; Parent: Klucz 
Child: Am; Parent: Jeść
Child: Bam; Parent: Spadło 
Child: Ko ko; Parent: Gdakanie kury
Child: Mama; Parent: Mama
Child: Tata; Parent: Tata
Child: Pa pa; Parent: Pa pa
Child: Baba; Parent: Babcia
Child: Babe; Parent: Bajkę (chcę bajkę)
Child: Kom kom; Parent: Żaba
Child: Jajo; Parent: Jajko
Child: Kuk; Parent: Kupa
Child: Balo; Parent: Balon
Child: Baja; Parent: Bajkę (chcę bajkę)
Child: Dadu; Parent: Tato
Child: Kap kap; Parent: Kapać
Child: Pa pa; Parent: Pa pa
Child: Hu hu; Parent: Sowa
Child: Aaa; Parent: Spać 
Child: Bum; Parent: Samochód 
Child: Ku ku; Parent: Kogut
Child: Ok; Parent: Nóż
Child: Bubu; Parent: But
Child: Jam; Parent: Jeszcze
Child: Siom; Parent: śrubokręt 
Child: Gja; Parent: Grabki
Child: Tak; Parent: Tak
Child: Kle; Parent: Bocian
Child: Moj; Parent: Mój
Child: Patrz; Parent: Patrz
Child: Toj; Parent: Tor
Child: Kop; Parent: Kopać
Child: Pania; Parent: Pani
Child: Nos; Parent: Nos
Child: Niom; Parent: Ssanie piersi
Child: Dam; Parent: Daj
Child: Ciocia; Parent: Ciocia 
Child: Kowa; Parent: Krowa
Child: But; Parent: But
Child: Diała; Parent: Działa
Child: Paj; Parent: Prać
Child: Czoła; Parent: Czoło
Child: Bul bul; Parent: Gotować
Child: Dzioja; Parent: Dziura
Child: Napić; Parent: Napić się 
Child: Jeś; Parent: Jest
Child: Kic; Parent: Zając
Child: Choddź ; Parent: Choddź 
Child: Kiły; Parent: Kiwi
Child: Ziaba; Parent: Żaba
Child: Tutaj ; Parent: Tutaj
Child: Tuj; Parent: Traktor
Child: Dym; Parent: Dym
Child: Działa; Parent: Działa
Child: Kle kle; Parent: Bocian
Child: Pajajo; Parent: Pranie
Child: Byk; Parent: Byk
"Child: Puś; Parent: Wpuścić, wpuść "
Child: Mej; Parent: Masło 
Child: Włos; Parent: Włos 
Child: Ogon; Parent: Ogon
Child: Ogon ; Parent: Ogon
Child: Ogon; Parent: Ogon
Child: Kawa; Parent: Kawa
"Child: Pykamyk; Parent: Cukier, cukiernica"
Child: Kjem; Parent: Krem
Child: Siam; Parent: Sam
Child: Juja; Parent: Rura
Child: Duzi; Parent: Duży
Child: Cieś; Parent: Cześć 
Child: Siam; Parent: Sam
Child: Gu; Parent: Dziura
Child: Dziadzia; Parent: Dziadek
Child: Katka; Parent: Kartka
Child: Kula; Parent: Kulka
Child: Mama; Parent: Mama
Child: Nie; Parent: Nie
Child: Tata; Parent: Tata
Child: Bacia; Parent: Babcia
Child: Ciocia; Parent: Ciocia
Child: Ceść; Parent: Cześć
Child: Pa; Parent: Pa pa
Child: Au au; Parent: Piesek (hau)
Child: Miau; Parent: Kotek 
Child: Muuu; Parent: Krowa
Child: Kwa kwa; Parent: Kaczka
Child: Cycy; Parent: Cyc
Child: Cyca; Parent: Dać cyca
Child: Kra kra; Parent: Ptak 
Child: Ciatko; Parent: Ciastko
Child: Lala; Parent: Lala
Child: La la; Parent: Puścić muzykę
Child: Am; Parent: Jeść
Child: Ciach ciach; Parent: Nożyczki
"Child: Ciaach; Parent: Obciąć, kroić"
Child: Niu niu; Parent: Nie wolno
Child: Aua ; Parent: Boli
Child: Kupka; Parent: Kupa
Child: Si si; Parent: Siku
Child: Brum brum; Parent: Auto
Child: Kup kup; Parent: Pop corn
Child: Ta; Parent: Tak
Child: Boba; Parent: Bomba
Child: Kafka; Parent: Kawa
"Child: O nie ; Parent: Nie ma, nie udało sie"
Child: Kacie; Parent: Kapcie
Child: Kap kap; Parent: Pada deszcz/snieg
Child: Kap kap; Parent: Pada deszcz/snieg
Child: Szu szu; Parent: Zamiatać
Child: Tu; Parent: Tu
Child: Buba; Parent: Bomba
Child: Bu bu; Parent: Buju
Child: Kuku; Parent: Akuku
"Child: Pum; Parent: Plum, ryba"
"Child: Pum; Parent: Plum, ryba"
Child: Mniam; Parent: Jedzenie
"Child: Tak tak; Parent: Tik tak, zegar"
Child: Dzidzi; Parent: Dzidzia
"Child: Seść; Parent: 6, liczenie "
Child: Tupka; Parent: Tubka z musem
Child: Psieps; Parent: Pieprz
Child: Łała; Parent: Jaja
Child: Zi zi zi  ; Parent: Zimno
Child: Kuka; Parent: Oko
Child: Plapie; Parent: Papier
Child: Czapa; Parent: Czapka
Child: Dadu; Parent: Na dół
Child: Au; Parent: Wilk
Child: Uja; Parent: Wuja
Child: Akiki; Parent: Okulary
Child: Ato; Parent: Auto
Child: Baba; Parent: Babcia
Child: Dabobo; Parent: Jabłko
Child: Dabon; Parent: Balon
Child: Dziadzia; Parent: Dziadek
Child: Dziecion; Parent: Dzięcioł
Child: Ipa; Parent: Iddź spać
Child: Jała; Parent: Maja
Child: Łoło; Parent: Pies
Child: Mama; Parent: Mama
Child: Mu; Parent: Krowa
Child: Niemanan; Parent: Banan
Child: Nyny; Parent: Kot
Child: Pes; Parent: Pies
Child: Posie; Parent: Proszę
Child: Tata; Parent: Tata
Child: Ala; Parent: Ala
Child: Be; Parent: Owca
Child: Bobo; Parent: Bobo
Child: Ciocia; Parent: Ciocia
Child: Dzidzia; Parent: Dzidzia
Child: Hania; Parent: Hania
Child: Jadziu; Parent: Jasiu
Child: Koko; Parent: Kura
Child: Lala; Parent: Lalka
Child: Me; Parent: Koza
Child: Miś; Parent: Miś
Child: Misia; Parent: Michał
Child: Nunu; Parent: Nunuś
Child: Pupu; Parent: Pucio
Child: Tati; Parent: Kwiaty
Child: Uty; Parent: Buty
Child: Ziuzia; Parent: Zuzia
Child: Pepum; Parent: Pępek
Child: Abibi; Parent: Arbuz
Child: Bam; Parent: Spadło
Child: Boda; Parent: Woda
Child: Buju; Parent: Bujać się
Child: Chupki; Parent: Chrupki
Child: Ciafto; Parent: Ciasto
Child: Dabo; Parent: Brawo
Child: Gotku; Parent: Jogurt
Child: Hebe; Parent: Chleb
Child: Hohel; Parent: Fotel
Child: Iha; Parent: Koń
Child: Kolo; Parent: Koło
Child: Kulki; Parent: Kulki
Child: Memo; Parent: Nie ma
Child: Myjumyju; Parent: Mycie
Child: Oko; Parent: Oko
Child: Onon; Parent: Ogon
Child: Ozi; Parent: Ozi
Child: Pawe; Parent: Paweł
Child: Tam; Parent: Tam
Child: Tepum; Parent: Piłka
Child: Uszi; Parent: Uszy
Child: Ziaba; Parent: Żaba
Child: Autobus; Parent: Autobus
"Child: Cycy; Parent: Piersi, picie mleka "
"Child: Cycy; Parent: Piersi, picie mleka "
Child: Dadi; Parent: świeci/Lampa
Child: Dadi; Parent: świeci/Lampa
Child: Kartka; Parent: Kartka
Child: Kokalka; Parent: Koparka
Child: Kraktol; Parent: Traktor 
Child: Kredki; Parent: Kredki 
Child: Pam; Parent: Pan/Pani
Child: Pam; Parent: Pan/Pani
Child: Siesie; Parent: Królik/zając  
Child: Basia; Parent: Basia
Child: Siamolo; Parent: Samolot
Child: Mama; Parent: Mama
Child: Ma; Parent: Nie ma
Child: Papa; Parent: Pożegnanie 
Child: Brum; Parent: Poruszanie się pojazdów
Child: Kap kap; Parent: Pada deszcz
Child: Tam; Parent: Tam
Child: Tu; Parent: Wskazanie miejsca 
Child: Bam; Parent: Upadek
Child: Kaka; Parent: Kaszka
Child: Tata; Parent: Tata
Child: Kulka; Parent: Kulja
Child: Lila; Parent: Lila
Child: Pupa; Parent: Pupa
Child: Dadan; Parent: Banan
Child: Ja; Parent: Ja
Child: Nie; Parent: Nie
Child: Tak; Parent: Tak
Child: Auto; Parent: Auto
Child: A kuku; Parent: A kuku
Child: Halo; Parent: Halo
Child: Tup tup; Parent: Tup tup
Child: Gumka; Parent: Gumka
Child: Am; Parent: Chcę jeść
Child: Malina; Parent: Malina
Child: Ogon; Parent: Ogon
Child: Kupka; Parent: Kupka
Child: Jest; Parent: Jest
Child: Kamien; Parent: Kamień
Child: Lula; Parent: Rura
Child: Kamien; Parent: Kamień
Child: Choś; Parent: Choddź
Child: Iga; Parent: Iga
Child: Dujo; Parent: Dużo
Child: Basen; Parent: Basen
Child: Tutaj; Parent: Tutaj
Child: Maja; Parent: Mała
Child: Mima; Parent: Nie ma
Child: Nos; Parent: Nos
Child: Oko; Parent: Oko
Child: Hałas; Parent: Hałas
Child: Jeście; Parent: Jeszcze
Child: Choś; Parent: Choddź
Child: Choś; Parent: Choddź
Child: Iny; Parent: Inny
Child: Jimo; Parent: Zimno
Child: Uderzy; Parent: Uderzyć
Child: Bujać; Parent: Bujać
Child: Daj; Parent: Dać
Child: Moje; Parent: Moje
Child: Konieś; Parent: Koniec
Child: Buty; Parent: Buty
Child: Kopać; Parent: Kopać
Child: Ubrać; Parent: Ubrać
Child: Daj; Parent: Dawać komuś i chcieć coś otrzymać 
Child: Kała; Parent: Kawa
Child: Mokro; Parent: Mokro
Child: Jabłko; Parent: Jabłko
Child: Abudus; Parent: Autobus
Child: Pasta; Parent: Pasta do zębów
Child: Mapka; Parent: Małpka
Child: Tadzio; Parent: Tadzio imię chłopca z książki 
Child: Huhu; Parent: Zwierzę 
Child: Mnia; Parent: Mniam
Child: Kaa; Parent: Kra
"Child: Siiii; Parent: Siku, robić siku"
Child: śśś; Parent: Siku
Child: Cho; Parent: Chomik
Child: See; Parent: Ser
Child: Babo; Parent: Balon
Child: Down; Parent: W dół
Child: Pe; Parent: Pępek 
Child: Up; Parent: Góra 
Child: Dwi; Parent: Drzwi
Child: Dwa ; Parent: Dwa 
Child: Czy; Parent: Trzy 
Child: Kaka; Parent: Kaczka
Child: Ksie; Parent: Księżyc 
Child: świe; Parent: świeci
Child: Kuku; Parent: Kuku
Child: Tatoł; Parent: Tadzio imię chłopca z książki 
Child: Oko; Parent: Oko
Child: Noo; Parent: Nos
Child: Boom; Parent: Bąk
Child: Noo; Parent: Noga
Child: To to; Parent: Co to?
Child: Nana; Parent: Ananas
Child: Się; Parent: Siedzieć / krzesło
Child: Się; Parent: Siedzieć / krzesło
Child: Nana ; Parent: Lalka
Child: Anana; Parent: Ananas
Child: Sop; Parent: Stop
Child: Go; Parent: Go
Child: Go; Parent: Go
Child: Kem; Parent: Krem
Child: Beł; Parent: Brew
"Child: Beee; Parent: Buzia, język "
"Child: Beee; Parent: Buzia, język "
Child: Cze; Parent: Cześć 
Child: Dzię; Parent: Dziękuję 
Child: Dzie; Parent: Dzień dobry 
Child: Ma ksiu; Parent: Maksiu
Child: Sopa; Parent: Stopa
Child: Leo; Parent: Leo
Child: Zo zo zOooo; Parent: Zoo zoo zoo
Child: Ziumm; Parent: Zjeżdżalnia lub zjeżdżać 
"Child: Hop; Parent: Hop, skakać "
Child: Goda; Parent: Woda
Child: Sól ; Parent: Sól 
Child: Fu; Parent: Dmuchawiec
Child: Sece; Parent: Serce 
Child: Zabab; Parent: Plac zabaw
Child: Choddź ; Parent: Choddź 
Child: Cykl cyk; Parent: Zegar
Child: Kot; Parent: Kot
Child: Kotek; Parent: Kotek
Child: Oh no!; Parent: Oh no!
Child: Szop; Parent: Szop
Child: Tyk tyk; Parent: Zegar 
Child: Żółty ; Parent: Żółty kolor
Child: mama; Parent: Mama
Child: Tata; Parent: Tata
Child: Baba; Parent: Babcia
Child: mama; Parent: Mama
Child: Op; Parent: Hop
Child: Kaka; Parent: Kabanosy
Child: Kapkap; Parent: Woda
Child: Otek; Parent: Kotek
Child: Acie; Parent: Ja chcę
Child: Och; Parent: Och
Child: Ach; Parent: Ach
"Child: Da; Parent: Dać, daj"
Child: Tak; Parent: Tak
Child: Nie; Parent: Nie
Child: Bibi; Parent: Biszkopty
Child: Kwakwa; Parent: Kaczka
Child: Auau; Parent: Pies
Child: Lala; Parent: Lalka
Child: Taptap; Parent: Naciśnij
Child: Towa; Parent: Krowa
Child: Tik tak; Parent: Zegar
Child: Ku ku; Parent: A kuku
Child: Ese; Parent: Piesek
Child: Pije; Parent: Pić
Child: Mumu; Parent: Krowa
Child: Meme; Parent: Koza
Child: Bebe; Parent: Owca
Child: Bi; Parent: Bingo piosenka
Child: Tututu; Parent: Słoń
Child: Łaa; Parent: Lew
Child: Pipipi; Parent: Picie
Child: Auuuu; Parent: Wilk
Child: Anana; Parent: Ananas
Child: Gaga; Parent: Garnek
Child: Jest; Parent: Jest
Child: Pusc; Parent: Puść
Child: Sisi; Parent: Siusiu
Child: Bjubju; Parent: Bujać się
Child: Łapa; Parent: Łapa
Child: Ok; Parent: Oko
Child: Nos; Parent: Nos
Child: Mis; Parent: Miś
Child: Ala; Parent: Ala
Child: Pas; Parent: Paw
Child: Puto; Parent: Pusto
Child: Pus; Parent: Puść
Child: Ceśc; Parent: Cześć
Child: Hej; Parent: Hej
Child: Ić; Parent: Iddź
Child: Stopa; Parent: Stopa
Child: Pika; Parent: Pępek
Child: Ok; Parent: Oko
Child: Nos; Parent: Nos
Child: Mmmm; Parent: Muuu (krowa)
Child: Aato; Parent: Auto
Child: Dadon; Parent: Balon
Child: Ti ta ; Parent: Tik tak
Child: Tadan; Parent: Banan
Child: Oda; Parent: Woda
Child: Tate; Parent: Statek
Child: Tat; Parent: Kask
Child: Doda; Parent: Dioda
Child: Tu; Parent: Stół
Child: Kak; Parent: Kask
Child: Kan; Parent: Kran
Child: Goka; Parent: Szczotka
Child: Kako; Parent: Ciastko
Child: Mama; Parent: Mama
Child: Tata; Parent: Tata
Child: Tata; Parent: Pasta
Child: Kuuko; Parent: Kółko
Child: Tetek; Parent: Pępek
Child: Kakak; Parent: śliniak
Child: U u ; Parent: Huhu (sowa)
Child: Gę; Parent: Gęś
Child: Danda; Parent: Panda
Child: Kukont; Parent: Trójkąt
Child: Dado; Parent: Wiadro
Child: Gagun; Parent: Garnek
Child: Au; Parent: Hau (pies)
Child: Gungun; Parent: Ogon
Child: Au au; Parent: Wrał (lew)
Child: Kukukan; Parent: Ciężarówka
Child: Kukan; Parent: Tukan
Child: Goga; Parent: Noga
Child: Kagun; Parent: Księżyc
Child: Kamkun; Parent: Kabel
Child: Dut; Parent: But
Child: U o ; Parent: Ucho
Child: Gufka; Parent: Główka
Child: Bbda; Parent: Broda
Child: Titititam; Parent: Hipopotam
Child: Dadoń; Parent: Balon
Child: Tańta; Parent: Babcia
Child: Gugaka; Parent: Żarówka
Child: Tuteteńteń; Parent: Nietoperz
Child: Totet; Parent: Wojtek
Child: Adidit; Parent: Autobus
Child: Ońta; Parent: Owca
Child: Adadat; Parent: Aparat
Child: Tańtente; Parent: Zapięcie
Child: Ukakenke; Parent: Układanka
Child: Kukokok; Parent: Krokodyl
Child: Bamba; Parent: Brama
Child: Nie; Parent: Je
Child: Ide; Parent: Idzie
Child: Onana; Parent: Latarnia
Child: Gygak; Parent: Gryzak
Child: Anonon; Parent: Samolot
Child: Aaaa; Parent: śpi
Child: Nanoń; Parent: Namiot
Child: Gyk; Parent: Ddźwig
Child: Dadet; Parent: Walec
Child: Atitatańta; Parent: Kratka wentylacyjna
Child: Kukokok; Parent: Krokodyl
Child: Dadeń; Parent: Kabel
Child: Dede; Parent: Jedzie
Child: Onene; Parent: Zielony
Child: Eś; Parent: Sześć
Child: Jaś; Parent: Jaś
Child: Bunty; Parent: Żółty
Child: Budit; Parent: Żółwik
Child: Oć; Parent: Choddź
Child: Idzi; Parent: Siedzi
Child: Tońteń; Parent: Wojtek
Child: Tońteń; Parent: Wojtek
Child: Ciamtom; Parent: Zamknąć
Child: Iś; Parent: Liść
Child: Anonon; Parent: Makaron
Child: Dużo ; Parent: Dużo
Child: Gagak; Parent: Wiatrak
Child: Ejajo; Parent: Ziewają 
Child: Osińci; Parent: Odkręcić
Child: Kopka; Parent: Kropka
Child: Tituń; Parent: Przytul
Child: Dudy; Parent: Duży
Child: Maji; Parent: Mały
Child: Udziadziać; Parent: Odkurzacz
Child: Kakuka; Parent: Parówka
Child: Eu; Parent: Ser
Child: Uew; Parent: Lew
Child: Etitińty; Parent: Elektryczny
Child: Łyka; Parent: Łyżka
Child: Tańteńtun; Parent: Kapelusz
Child: Hep; Parent: Chleb
Child: Didodon; Parent: Pomidor
Child: Unić; Parent: Umyć
Child: Punkanka; Parent: Pieluszka 
Child: Temno; Parent: Ciemno
Child: Ouy; Parent: Okulary
Child: Hup; Parent: Słup
Child: Kankenkonko; Parent: Krzesełko
Child: Hoka; Parent: Foka
Child: Itoteteń; Parent: Helikopter
Child: E a a; Parent: Jeszcze raz 
Child: Atom; Parent: Atom
Child: Deje; Parent: Wieje 
Child: Był; Parent: Był
Child: Tontonierz; Parent: Kątomierz 
Child: Genkuje; Parent: Dziękuję
Child: Haban; Parent: Szlaban
Child: Hodi; Parent: Schody
Child: Cieńgauwa; Parent: Ciężarówka
Child: Ciucinia; Parent: Cukinia
Child: Huna; Parent: Chmura
Child: Konkenkanka; Parent: Koleżanka
Child: Tata; Parent: Tata
Child: Ble; Parent: Coś niedobrego
Child: Am; Parent: Jedzenie
Child: Nana; Parent: Mama
Child: Mniam; Parent: Coś pysznego
Child: Dam; Parent: Daj
Child: Tikum; Parent: Zegar
Child: Tata; Parent: Tata
Child: Mu; Parent: Krowa
Child: Ihaha; Parent: Koń
Child: Ia ia; Parent: Osioł
Child: A; Parent: Litera A
Child: Brum; Parent: Auto
Child: Tak; Parent: Tak
Child: Ta; Parent: Tak
Child: Nie; Parent: Nie
Child: Dam; Parent: Daj
Child: Brum; Parent: Auto
Child: Brum; Parent: Auto
Child: Bu; Parent: Straszenie
Child: Blam; Parent: Blat
Child: E; Parent: Literka
Child: Bum; Parent: Bum
Child: He; Parent: Hej
Child: Ty; Parent: Ty
Child: Ho; Parent: Ho
Child: Pu; Parent: Pęknięcie bańki
Child: O; Parent: Literka
Child: Abu; Parent: Płacz
Child: Pa ; Parent: Pa
Child: Jaja; Parent: Jaja
Child: Aha; Parent: Aha
Child: Kaka; Parent: Kaczka
Child: Aj; Parent: Aj
Child: Ej; Parent: Ej
Child: Oj; Parent: Oj
Child: Kocha; Parent: Kocha
Child: Tam; Parent: Tam
Child: Oko; Parent: Oko
Child: Koko; Parent: Kura
Child: Ham; Parent: Hau 
Child: Mnian; Parent: Miau
Child: Hało; Parent: Halo
Child: Daj; Parent: Daj
Child: Babu; Parent: Babcia
Child: Beee; Parent: Owca
Child: Bam bum; Parent: Bębenek
Child: Bam bum; Parent: Dzwony
Child: Tu; Parent: Tu
Child: Tup tup; Parent: Tup tup
Child: Tap tap; Parent: Deszcz
Child: Staty; Parent: Starczy
Child: Tyjo; Parent: Tymon
Child: Tą; Parent: Tą
Child: Dom; Parent: Dom
Child: Cziko; Parent: Imię psa
Child: Miś; Parent: Miś
Child: Ala; Parent: Koala
Child: Hop; Parent: Hop
Child: Łał; Parent: Wow
Child: Stary; Parent: Stary
Child: Jajo; Parent: Jajo
Child: Kawa; Parent: Kawa
Child: Kółka; Parent: Kółka
Child: Kula; Parent: Kula
Child: Łoś; Parent: Łoś
Child: Tutaj; Parent: Tutaj
Child: Dobla; Parent: Dobra
Child: Auto; Parent: Auto
Child: Sisi; Parent: Siku
Child: Dajaj; Parent: Dawaj
Child: Cysi; Parent: Cycki ( chce mleka)
Child: Teś; Parent: Też
Child: Juś; Parent: Już
Child: Noś; Parent: Nos
Child: Słysiś; Parent: Słyszysz
Child: Wlosi; Parent: Włosy
Child: Papapaj; Parent: Patataj
Child: Jeszcze; Parent: Jeszcze
Child: Tak; Parent: Tak
Child: Nie; Parent: Nie
Child: Mama; Parent: Mama
Child: Tata; Parent: Tata
Child: Baba; Parent: Baba
Child: Agaka; Parent: Agatka
Child: Siosia; Parent: Ciocia
Child: Pić; Parent: Pić
Child: Igi; Parent: Igi
Child: Gaga; Parent: Iga
Child: Maki; Parent: Majki
Child: Mniam ; Parent: Jeść
Child: Am; Parent: Jeść
Child: Choś; Parent: Choddź
Child: Puś; Parent: Puść
"Child: Ja; Parent: Ja, moje"
Child: Nie ma; Parent: Nie ma
Child: Jest; Parent: Jest
Child: Tu; Parent: Tu
Child: To; Parent: To
Child: Kukuk; Parent: Ketchup
Child: Ble; Parent: Niedobre
Child: Si; Parent: Gorące
Child: Mleko; Parent: Mleko
Child: Kaka(o); Parent: KKao
Child: (ś)pi; Parent: śpi
Child: Spaś; Parent: Spać
Child: Laka; Parent: LalkA
Child: Hau; Parent: Pies
Child: Koko; Parent: Kura
Child: Hahaha; Parent: Koń
Child: Muu; Parent: Krowa
Child: Dzieci; Parent: Dzieci
Child: Mam; Parent: Mam
Child: Bam; Parent: Bam
Child: Papa; Parent: Papa
Child: Cześ; Parent: Czesc
Child: Apka; Parent: Łapka
Child: Oko; Parent: Oko
Child: Kuku; Parent: Rana
Child: Kółko; Parent: Kółko
Child: Bęc; Parent: Bęc
Child: Lolo; Parent: Brawo
Child: Siusiu; Parent: Siku
Child: Łała; Parent: Działa
Child: Popsiuł; Parent: Pospuło się
Child: Pap; Parent: Pan
Child: Bajka; Parent: Bajka
Child: Chr; Parent: świnka
Child: Kic; Parent: Królik
Child: Łaaa; Parent: Lew
Child: Tup tup; Parent: Tup
Child: Hop ; Parent: Podskok
Child: Łał; Parent: Wow
Child: Kuk kuk; Parent: Puk puk
Child: Łałała; Parent: Płacze
Child: Ciii; Parent: Cicho
Child: Pupa; Parent: Pupa
Child: Działa; Parent: Działa
Child: Kle kle; Parent: Bocian
Child: Kum kum; Parent: Zabka
Child: Hau; Parent: Pies
Child: Muu; Parent: Krowa
Child: Bubu; Parent: Buju
Child: Pibip; Parent: Auto
Child: Wstawaj; Parent: Wstawaj
Child: Zostaw; Parent: Zostaw
Child: Cacać; Parent: Głaskać
Child: Klega; Parent: Kolega
Child: Kukuś; Parent: Kucyk
Child: Tak; Parent: Tak
Child: Nie; Parent: Nie
Child: Sio; Parent: Idz stad
Child: Pupa; Parent: Puoa
Child: Kukuś; Parent: Kucyk
Child: Misiu; Parent: Miś
Child: Piciu; Parent: Picie
Child: Chce; Parent: Chce
Child: Nie chce; Parent: Nie chce
Child: Big; Parent: Bing
Child: Gil; Parent: Gil
Child: Jaja; Parent: Jajko
Child: Picie; Parent: Picie
Child: Picie; Parent: Picie
Child: Am; Parent: Tam
"Child: Tuptuptup; Parent: Chodzić, tuptać"
Child: Mi; Parent: Miś
Child: Siusiu; Parent: Siusiu
Child: Kupa; Parent: Kupa
Child: Aaa; Parent: Spać
Child: Druga; Parent: druga
Child: Kapcie; Parent: Kapcie
Child: Je; Parent: Jest
"Child: Jedzie; Parent: Jedzie, jechać"
Child: Szysza; Parent: Szyszka
Child: Busia; Parent: Buzia
Child: Siato; Parent: światło
Child: Jajajaj; Parent: Pies
"Child: Niam; Parent: Jedzenie, jeść"
Child: Tak; Parent: Tak
Child: Tata; Parent: Tata
Child: Oka; Parent: Smoczek
Child: Puści; Parent: Puść mnie
Child: Gudki; Parent: Jagódki
Child: Topy; Parent: Stopy
Child: Buty; Parent: Buty
Child: Siesiaa; Parent: śmieciarka
Child: Sioko; Parent: Wysoko
Child: Dżiba; Parent: Jeep
Child: Pani; Parent: Pani
Child: Ka; Parent: Kazio (brat)
"Child: Nema; Parent: Nie ma (schowałem, wyrzuciłem)"
Child: Pan; Parent: Pan
Child: Kuka; Parent: Kulka
Child: Gati; Parent: Gwiazdy
Child: Kusia; Parent: Odkurzacz
Child: Kasio; Parent: Kazio
Child: Siajam; Parent: Siadam
"Child: Papa; Parent: Dowidzenia, pa"
Child: Guga; Parent: Druga
Child: Jaba; Parent: Jabłko
Child: Siusiaa; Parent: Siusiak
Child: Noga; Parent: Noga
